Id,Label,d20,d13,d12,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1
1283511321405816839,arhaz___,1,162,0,0.075,469,401,43,855.252,76158,1384,15,345,41,68
1283516832117334024,GivakiKamyab,1,162,0,0,82,62,38,855.095,1147,69,12,42,8,20
1283520780408688646,kiarashfarasat1,5,810,0,0.057,212,150,60,855.297,11506,3993,63,36,51,62
1283544716617805824,santiimental,1,162,0,0.138,3261,3140,64,855.234,129075,196,48,3056,36,121
1283615344519716864,Bi_Rokh_,644,2633,0,0,245,159,54,855.031,263,1131,3,20,136,86
1283659032012693504,lthewrongonel,1,162,0,0,58,25,27,854.899,365,2358,0,17,8,33
1283661661400776705,tb_minik,1,162,0,0.024,369,247,56,854.892,2760,374,13,193,41,122
1283665927716900864,Yegane_74,3375,1359,0,0,54,54,14,854.891,55,33,1,19,34,0
1283682802639273984,mr_Luciffer,12,1966,0,0,185,122,56,854.85,19842,4404,0,95,27,63
1283698272280944641,tiredddalways,3376,1360,0,0,98,62,32,854.791,691,1645,0,55,7,36
1283705246477238275,nokhod_qelqeli,4,1270,0,0.231,1525,1284,48,854.738,49939,1595,38,1073,173,241
1283709155019120642,fara_zamini,1,162,0,0.212,3312,3307,61,854.78,141229,361,410,2883,14,5
1283731877656956928,skiaintheshadow,1,337,0,0,195,134,22,854.71,2596,736,15,118,1,61
1283746414623850497,Saam47735842,10,1966,0,0,188,109,42,854.674,48817,3228,2,103,4,79
1283757261261856769,_shecried_,184,1270,0,0.142,894,648,18,854.628,27878,688,38,575,35,246
1283765638834552832,figoorer,1,1270,0,0,213,184,22,854.55,52639,1102,0,180,4,29
1283770334932500480,ftm04__,1,1270,0,0.27,966,915,40,854.604,62551,671,1,891,23,51
1283774603580645379,IMANEBIIMAN,12,1966,0,0,501,442,40,854.592,47137,1145,0,425,17,59
1283782273888903169,kiitsunew,3364,1361,0,0.014,203,36,40,854.524,1417,120,6,17,13,167
1283785163512713216,amin_astam,57,162,0,0.1,1317,972,45,854.496,13746,887,173,486,313,345
1283789010108907527,ThrillerDreamer,1,162,0,0.119,1261,989,60,854.557,49481,339,52,865,72,272
1283793597649711104,NiktaHallaj,8,199,0,0.414,1677,1558,20,854.528,42808,607,70,1483,5,119
1283814470918131712,irecklesss,4,1270,0,0.059,569,323,61,854.47,416605,10100,3,292,28,246
1283825525723672577,Siren2828,19,162,0,0.004,362,334,61,854.444,15723,666,48,249,37,28
1283831086649417730,Kathy00296327,1,162,0,0.357,24459,24356,64,854.444,513837,1574,338,23599,419,103
1283833949735788545,rai__kaa,1,1270,0,0.43,3059,2859,28,854.428,121910,2457,18,2776,65,200
1283837022537494528,themaeei,1,1270,0,0,146,95,17,854.292,10224,1717,1,51,43,51
1283853347817168896,hesariaysan,1,1270,0,0.64,17360,17078,63,854.382,536724,813,13,16887,178,282
1283855823530266624,TraceurTurtle,1,1270,0,0.205,3506,3264,53,854.204,123097,745,17,3034,213,242
1283865339139444736,matildaab11,225,337,0,0,160,98,47,854.341,14212,239,6,61,31,62
1283871843104043011,g0olg0oli,1,162,0,0,136,127,17,853.984,38785,554,1,123,3,9
1283873636328366080,LioNess83113295,1,162,0,0.129,1047,1034,44,853.94,34627,12,94,744,196,13
1283879687442358274,pat_postman1401,37,162,0,0.081,1432,968,49,854.301,13865,470,82,300,586,464
1283884407695323137,voida_void,4,1270,0,0.04,244,116,32,854.277,3661,293,6,91,19,128
1283910319669215234,SimmmSinn,9,337,0,0.277,1339,1287,48,854.172,64769,78,19,1265,3,52
1283921409346068480,mostaghiss2,18,2395,0,0,244,213,48,854.195,5036,16897,1,195,17,31
1284026445648535558,Lili123579,10,1966,0,0.367,2250,2245,55,853.87,10865,2262,0,978,1267,5
1284040744202694656,SalehipourF,1,337,0,0.309,1112,1019,49,853.862,74262,205,7,979,33,93
1284048049740738560,mamad4245,1,1270,0,0.33,588,343,32,852.871,14829,5312,0,342,1,245
1284048730065338368,Sungirl_ly,1,1270,0,0.032,337,252,52,853.769,1687,505,17,137,98,85
1284077341334011904,2013OO7,1,1270,0,0.206,1041,925,32,853.744,52330,4293,1,847,77,116
1284077441305255936,kittel_me,17,2591,0,0,265,204,42,853.73,24731,641,1,146,57,61
1284079997934764034,Zahra_bjn,1,1270,0,0.085,1028,856,51,853.682,118598,404,0,843,13,172
1284082586504044546,alijahsh56,452,337,0,0.026,310,206,62,853.747,14217,1677,25,167,14,104
1284140032933142530,witchdanslanuit,20,337,0,0.086,324,249,46,853.557,27869,157,88,126,35,75
1284169540654395395,iran_jan_janan,1,162,0,0.129,1251,1152,59,853.49,119788,155,42,1018,92,99
1284192432486256646,llunyllm,1,1270,0,0.114,715,644,55,853.427,4335,4039,9,619,16,71
1284194097922809859,Samii25310992,1,162,0,0.034,485,74,62,853.439,4876,1176,6,65,3,411
1284195278808129537,cherry_blossemm,3378,1362,0,0,60,17,24,852.52,394,242,1,2,14,43
1284197159584358401,Theghostinhelll,1,162,0,0.289,980,787,52,853.425,14748,483,0,617,170,193
1284200325138784268,Sf_Camellia,1,162,0,0,184,143,49,853.289,24287,98,21,88,34,41
1284204041220657152,s2o0g0a2nd,1,1270,0,0.148,733,626,47,853.152,17406,145,1,622,3,107
1284205555381346304,TAEBIDARIUSCH,1,199,0,0.116,238,126,47,853.402,320,67,0,126,0,112
1284211121482801152,sd_hesam,459,2898,0,0,106,85,36,853.387,185,812,2,51,32,21
1284225395672387586,AzadehE5,3379,1363,0,0.008,247,200,52,853.336,1351,50,123,33,44,47
1284247006718853129,erphm,1,1270,0,0,54,18,28,853.288,454,1779,0,18,0,36
1284419760403382272,basxbr,73,199,0,0,17,6,5,851.327,614,439,5,1,0,11
1284441345524891651,mahsa__1d7,2,2591,0,0.178,1110,857,51,852.752,15405,1402,28,179,650,253
1284462451665371137,mr______hipster,3380,1364,0,0,120,107,12,852.395,175,240,1,49,57,13
1284495428273213440,sadafam21,25,199,0,0.042,240,146,59,852.611,8227,714,10,127,9,94
1284531044868399105,aminRN25,1,162,0,0.288,2941,2913,57,852.456,248976,1104,34,2819,60,28
1284534747633463296,LilyEvans49,1,337,0,0.018,1224,986,63,852.498,25416,254,360,536,90,238
1284555110291570688,ananasi_q,10,162,0,0,215,156,37,852.436,2509,660,0,140,16,59
1284564170705428480,Satlerrrrrr,1,162,0,0,246,225,51,852.387,14261,145,2,218,5,21
1284571252607389699,_newgain_,3381,1365,0,0,204,147,32,852.38,4079,9515,0,33,114,57
1284576272358809601,MohammadHoseien,62,1270,0,0.334,491,468,16,851.884,812,309,0,219,249,23
1284591526178414594,Rahmanipour1,5,810,0,0.006,1205,4,61,852.345,2783,963,0,3,1,1201
1284607890087645184,thedarknes__,3382,1366,0,0,64,29,6,851.914,541,340,0,24,5,35
1284751289239441408,mahdis_bts,2,2591,1,0.163,2032,1898,37,851.642,30061,538,15,1628,255,134
1284754710273163271,manbanoo1,1,337,0,0.027,284,186,41,851.876,116222,3659,7,156,23,98
1284770211917434880,HsniShin,1,1270,0,0,269,234,42,851.28,16604,82,17,178,39,35
1284795781879336960,Mahi_mahsa2080,1,1270,0,0.228,2520,2412,49,851.475,83413,557,0,2319,93,108
1284801585533587456,lamblueAlien,2,2591,1,0.5,1644,1640,28,851.712,44671,637,0,969,671,4
1284819889308475393,fofashi,1,162,0,0.135,1214,1180,33,851.662,76947,613,1,1096,83,34
1284833242332442624,Kamboozia,1,162,0,0.057,366,159,62,851.675,5522,139,16,133,10,207
1284847451388739584,Arashghafari8,60,337,0,0.026,67,15,60,851.635,239097,34131,0,10,5,52
1284851819991257094,Adela79778216,3383,1367,0,0,21,3,22,851.199,635,2851,0,2,1,18
1284854806419578881,saeedtkl,1,162,0,0,163,126,45,851.61,187,373,2,121,3,37
1284858210365648902,hautbasfragile,299,337,0,0.061,319,239,64,851.608,8313,325,100,114,25,80
1284877265193631744,iimanisaw,1,1270,0,0,191,131,43,851.554,6417,1421,10,80,41,60
1284891193667661825,rozhinamo,2,2591,1,0.108,473,325,45,851.499,3556,1443,8,187,130,148
1284894592136097792,Sasanj9,1,162,0,0.163,1095,1059,13,851.501,63898,2481,101,899,59,36
1284897309516607488,__mrwillywonka,3384,1368,0,0,14,0,18,851.285,227,219,0,0,0,14
1284936395681861632,Rose85712258,5,810,0,0,378,377,62,851.39,2850,1432,0,295,82,1
1284959122635530241,iam__sa_raaa___,1,337,0,0.168,1014,843,55,851.323,65324,1347,1,792,50,171
1284982281602506752,alameshoonam22,1,199,0,0.01,151,139,36,851.259,1150,971,49,0,90,12
1284984457389395970,LibertyIranian,19,810,0,0,43,26,34,851.253,2254,5157,2,23,1,17
1285004136371625984,HSarrafpour,18,2395,0,0,446,255,60,851.206,75396,15598,34,138,83,191
1285117876735705089,Zeinabtashi,9,337,0,0.192,1171,1010,60,850.885,30718,878,11,976,23,161
1285132324728737795,im1mohammad,1,162,0,0,555,487,60,850.845,25501,2903,0,475,12,68
1285144278478528513,Mockingjay_b,1,337,0,0.119,680,636,61,850.817,68525,254,34,566,36,44
1285147790532907011,mozhdeh_nAm,520,199,0,0.069,343,258,54,850.79,4099,388,18,215,25,85
1285201052007006210,Neha401u,119,1966,0,0.023,321,77,56,850.663,2069,206,10,49,18,244
1285217382802366464,AKA_Rori,3385,1369,0,0,22,8,21,850.516,519,1493,1,5,2,14
1285260533571223555,anapersian,1,1270,0,0,396,346,31,850.397,76929,273,3,324,19,50
1285265755446153216,lady_in_red1998,643,1966,0,0,111,52,51,850.482,895,11851,3,30,19,59
1285266327549157377,pani__nst,3386,1370,0,0.079,235,83,45,850.475,1181,3454,1,79,3,152
1285268319768059906,thegreatarj,1,162,0,0.355,6962,6792,58,850.475,378731,2084,16,6707,69,170
1285304151510003714,bornfvckedup,1,1270,0,0,500,479,39,850.359,45841,526,3,405,71,21
1285310161142390784,meersede_,18,2395,0,0,283,264,57,850.362,19447,10507,1,230,33,19
1285324454764187650,PISHGOOooOO,5,162,0,0,221,162,52,850.315,60725,13294,4,104,54,59
1285337084597882880,revolver1807,1,337,0,0.099,1457,1442,56,850.153,51329,50,32,1330,80,15
1285459063992614914,naserdinking,6,1270,0,0.06,175,105,19,849.932,13454,1133,3,30,72,70
1285467732750852096,NimrokhMedia,3387,1371,0,0,74,5,33,849.925,1055,1558,0,0,5,69
1285469355246006282,ziiziial,2,2591,0,0.119,2749,2478,55,849.751,285832,7250,28,1202,1248,271
1285483940795412480,shaketutfarangi,65,1270,0,0.123,601,533,38,849.667,6060,4503,7,161,365,68
1285521294084145152,_Theemoon,729,162,0,0.065,399,339,30,849.772,26257,1464,1,191,147,60
1285527106651410437,MrBunuel,123,337,0,0.068,428,305,61,849.756,14244,895,89,137,79,123
1285642836147425286,Its_Firaaa,1,1270,0,0,1283,1258,36,849.309,25939,162,1,1251,6,25
1285648624274206720,LunaCinephile,1,337,0,0.128,6098,6023,53,849.166,50431,414,30,5713,280,75
1285664741155917830,SadiKhorasani,5,810,0,0.003,336,55,49,849.364,8111,1535,7,23,25,281
1285669103429013505,Afagh123,10,1966,0,0,71,12,51,849.364,6410,6730,0,0,12,59
1285693734408118279,big_haghgo,1,1270,0,0.066,1079,419,59,849.301,20397,1096,108,130,181,660
1285794758883934208,hamid__alipanah,45,1270,0,0,110,67,26,847.934,799,4298,0,63,4,43
1285819402567528448,setiive_,2,2591,0,0,333,210,33,848.938,345,137,12,122,76,123
1285840602479853568,Iman02337725,18,2395,0,0,50,30,26,848.896,329,1187,8,0,22,20
1285867168345841666,jieanstay,3,2591,0,0,219,217,10,848.517,15262,633,3,191,23,2
1285884690747072512,cleopatrashon,241,199,0,0,140,96,51,848.723,379,964,0,52,44,44
1285901851989348354,Mayk_johnson13,1,1270,0,0,124,39,56,848.722,2383,2288,2,9,28,85
1285911787498602497,iKamrany,1,1270,0,0.063,523,405,53,848.699,66447,5632,4,353,48,118
1285927131663478784,Aban_gol,1,1270,0,0.441,2259,2235,32,848.64,158644,130,8,2212,15,24
1285944467330158601,Seroktw,1,1270,0,0,414,178,60,848.609,3223,651,45,19,114,236
1285995436994691073,Joker19400,5,810,0,0.06,691,545,49,848.124,3566,948,52,404,89,146
1285997273177042944,Bad_malikS,1,162,0,0.11,1207,1161,46,848.362,97999,272,15,950,196,46
1285998375817687041,EBRAMISHODA,452,1966,0,0.052,159,75,54,848.455,1837,5725,2,66,7,84
1286019494327066626,willarta28,6,1270,0,0.705,11454,11237,59,848.385,349330,586,28,11173,36,217
1286048393958236168,EnsadSadra,1,337,0,0.035,373,244,53,848.325,9612,515,58,130,56,129
1286055474799030275,elfaa2020,1,162,0,0,250,224,44,848.252,31865,40,0,212,12,26
1286085962293022723,risa_1d_lm,6,1270,0,0.416,4884,4739,51,848.202,84173,1489,3,4677,59,145
1286143636686733313,mah8dieh,2,2591,0,0.589,11794,10864,55,847.927,66903,1623,157,9897,810,930
1286157613957292032,xtaetelaesanavi,1,162,0,0.161,3023,2565,61,848.024,116796,5984,168,2120,277,458
1286243584971341824,chocokitte,1,1270,0,0.231,1079,1050,43,847.711,17750,398,0,781,269,29
1286291646074806272,gingersaidsth,1,337,0,0.359,4671,4632,60,847.646,299970,982,90,4525,17,39
1286293871094366215,choromosomzade,1,337,0,0.146,2421,2406,61,847.639,82290,430,4,2217,185,15
1286298726127083520,m_r_nima,10,1966,0,0.014,107,0,59,847.626,15316,13793,0,0,0,107
1286315532602531841,itsyektam,6,1270,1,0.072,1016,934,40,847.534,48476,537,1,766,167,82
1286332831627608064,its_not_aboutme,6,1270,0,0,788,721,43,847.521,45063,534,2,669,50,67
1286340483455823874,morley_leonardo,6,1270,0,0.709,4942,4901,32,846.875,59786,273,2,4871,28,41
1286348870398742533,Elina_54438763,1,810,0,0,712,699,29,847.488,20671,1123,0,659,40,13
1286434724651642881,givemesomelou,6,1270,0,0,53,30,7,847.256,19748,3102,0,25,5,23
1286436557583392769,Karen80547001,104,162,0,0,427,398,51,847.254,26567,673,9,366,23,29
1286436854263357448,RK61330889,1,162,0,0.033,220,98,40,846.644,8802,302,0,93,5,122
1286443457020669952,ShahruzPakzad,43,199,0,0,169,160,40,847.201,338,280,5,148,7,9
1286459868614926336,IRANIANGirl1384,1,1270,1,0,459,416,8,847.086,10431,318,3,306,107,43
1286516130220314624,jimirh_r,1,810,0,0.028,792,469,57,847.032,10809,2531,6,272,191,323
1286543637417988096,Camel6561,1,162,0,0.229,3483,3371,63,846.956,97349,3772,18,3322,31,112
1286568676897042432,rezanaseri0,1,162,0,0,32,14,21,846.28,328,18426,1,13,0,18
1286582511452196864,REZANIKOOMAGHA2,1,162,0,0.017,421,306,64,846.851,2184,1014,0,52,254,115
1286597370566909952,iamarezou,393,162,0,0,116,94,38,846.802,898,3461,1,91,2,22
1286613139404886016,Dianax37722842,5,810,0,0.048,1106,1037,50,846.764,3771,1212,32,945,60,69
1286616979483353089,Zhina_Azadi_,1,1270,0,0.272,2142,1992,49,846.621,29647,813,46,1509,437,150
1286653364642762754,_moriw_,12,1966,0,0.151,445,353,58,846.653,48083,11869,1,162,190,92
1286709963105038337,Roshana40780585,5,810,0,0.108,567,549,59,846.491,1963,835,70,373,106,18
1286717361580642305,taegiimoon,36,337,0,0.075,731,649,58,846.471,41973,95,25,476,148,82
1286720061168902145,malas1322,3388,1372,0,0,28,11,6,846.464,780,182,1,4,6,17
1286766002764742657,Ya_Fatemeh_110,18,2395,0,0,113,88,43,846.344,3792,14729,0,81,7,25
1286771870105247744,anAngelTears,1,1270,0,0.162,2109,1918,53,846.275,68683,333,29,1772,117,191
1286793569039130624,Ghazale79364118,107,337,0,0.047,124,76,53,846.266,2139,954,39,4,33,48
1286922445912330241,_eladi_,590,1373,0,0,108,59,45,845.837,14802,194,0,55,4,49
1286950091480281088,Dartanian9169,154,162,0,0.04,1368,1038,61,845.834,27985,546,157,741,140,330
1286951819663548416,chikichikiiland,1,162,0,0.431,3410,3352,56,845.829,330625,30346,0,3326,26,58
1286979168018804741,Hamidxxr,10,1966,0,0,453,427,58,845.755,2379,2706,1,417,9,26
1286981148200050688,AnonKyrus,1,162,0,0.086,1050,651,28,845.649,19933,962,83,455,113,399
1286982456994926597,michaelhastam,1,162,0,0.032,307,144,53,845.739,57950,19795,9,96,39,163
1286994263893372928,Maryam_hsh_,20,337,0,0,308,202,51,845.707,6295,626,48,139,15,106
1287015898029658113,Hosna_prhmi,18,2395,0,0,161,130,59,845.652,9135,23552,0,129,1,31
1287065709865062400,newborncat,1,1270,0,0.035,272,195,46,845.51,14332,933,17,113,65,77
1287069189728096256,samir_61_75,630,1642,0,0,37,14,22,844.676,304,6139,0,12,2,23
1287083929548345347,majidtkl1338,1,162,0,0,126,99,40,845.467,316,342,1,98,0,27
1287084752890019840,MahsaDb,94,337,0,0.079,592,549,61,845.457,16695,210,80,436,33,43
1287097997126504456,bananahammoke,585,162,0,0,226,196,33,845.376,230,144,8,184,4,30
1287104484116705286,BKianie,880,259,0,0,64,40,29,845.392,371,911,14,9,17,24
1287130375744032777,sombodyisheree,1,162,0,0,779,736,42,845.337,76453,275,6,721,9,43
1287185534180302850,azin30635721,13,199,0,0.038,330,273,58,845.187,19588,811,40,205,28,57
1287312153867935745,_starmy___,4,1270,1,0.101,1410,1269,59,844.784,50322,223,45,1113,111,141
1287335767266729986,KabiriSahar,3389,1374,0,0,86,65,43,844.698,247,58,0,28,37,21
1287347031707713538,1ksre,1,1270,0,0.289,1275,1274,39,844.688,85040,1788,0,1141,133,1
1287347527856140288,Shirazi_mohajer,3351,1375,0,0,49,31,32,844.716,850,4724,0,24,7,18
1287412552033611781,lunaluka_exo,3,2591,1,0.157,1220,1026,44,844.541,18619,2720,28,822,176,194
1287433845118242825,FaHiMea_,413,1966,0,0,424,382,49,844.494,9780,366,6,374,2,42
1287453122646827008,Hastu_erielaa,51,2591,0,0.158,422,410,12,844.277,6306,273,2,262,146,12
1287470398196547585,fire614exo,3,2591,1,0.493,1001,1001,6,844.327,74,2315,0,621,380,0
1287481812575563777,z_assar_m,3339,1376,0,0,29,17,27,844.361,1042,14077,0,16,1,12
1287506549792014336,lopo_95,12,1966,0,0.273,1085,985,55,844.293,54571,11597,11,827,147,100
1287537884078145537,Moe93271978,90,810,0,0.074,873,676,62,844.212,6437,1144,34,518,124,197
1287645244511715328,Bellatrixshady,3,2591,0,0.161,2377,2344,52,843.865,12660,342,5,2155,184,33
1287789537016586242,its_dongba,17,162,0,0.335,1101,1035,14,843.467,29046,2068,11,977,47,66
1287802180435619840,lmvrivml,1,1270,0,0.065,589,385,50,843.477,19829,1014,24,300,61,204
1287810053005869059,hezbebadm,1,1270,0,0.113,1188,726,25,843.362,44940,949,37,635,54,462
1287811645322989570,Mitra_BF,3340,1377,0,0,52,7,26,842.993,70,9,1,6,0,45
1287958053690564608,CyrusGreatSon,1,162,0,0.272,8930,8393,64,843.055,401012,23201,183,7680,530,537
1287985882415407105,FathiParasto,18,2395,0,0,110,98,45,842.976,936,10133,0,98,0,12
1288027478225805312,RozaLittta,3341,1378,0,0,91,39,30,842.845,16960,5720,13,24,2,52
1288028550453288961,kyimmia,3342,1379,0,0,44,29,13,842.786,40,109,2,26,1,15
1288033602660442113,Karrar_ir,668,1384,0,0,44,26,19,842.745,623,12232,0,26,0,18
1288095662656102401,AfsoosJ,107,337,0,0.207,2169,2105,57,842.675,8054,114,210,1650,245,64
1288097285751046144,delsarmy,2,2591,1,0.214,3166,2829,41,842.569,87036,903,7,2476,346,337
1288100750598590464,mani1998A,58,162,0,0,102,47,49,842.659,835,4561,0,32,15,55
1288122946926440448,_snykll,1,162,0,0,329,272,30,842.593,5156,5017,0,204,68,57
1288144552193294344,sargardaan78,1,337,0,0,532,483,51,842.369,6570,49,11,457,15,49
1288177911564992514,Imshdzi,3343,1380,0,0,172,132,30,842.395,647,844,4,72,56,40
1288186261639921664,thebutterflyah,1,1270,0,0.025,497,198,61,842.423,51880,2891,5,62,131,299
1288292807602577408,pesareiran1984,1,162,0,0.029,353,271,61,842.129,21314,1871,79,138,54,82
1288316840813432832,sinamonshi,1,162,0,0,260,207,27,841.849,1424,177,13,137,57,53
1288362156359065601,sosongyun,2,2591,0,0.4,4649,4581,40,841.724,168106,579,21,4229,331,68
1288403573982679042,emancipation92,1,162,0,0.352,1836,1825,46,841.654,734,51,32,411,1382,11
1288408585328832513,tangerinedaf,2,2591,0,0.192,1680,1511,44,841.793,16481,475,4,1151,356,169
1288410466990120960,iwannafightbit,1,1270,0,0.464,1998,1742,26,841.799,25430,1216,18,1693,31,256
1288426393605476352,amiziziz,1,1270,0,0,760,338,56,841.628,51833,965,13,227,98,422
1288451913382596612,Inja_nistam,1,1270,0,0.352,1212,1156,17,841.591,87935,3953,30,1109,17,56
1288479336908107777,sepidehfar,4,1270,0,0,193,178,7,841.598,924,416,9,118,51,15
1288497585745952768,journalist23640,27,337,0,0,582,476,62,841.567,18802,6862,7,455,14,106
1288580033402097666,ShokohiMohammad,428,199,0,0,242,15,64,841.339,772,269,2,13,0,227
1288594336024862720,forzara0,21,162,0,0.118,1373,1291,51,841.244,36853,312,43,962,286,82
1288606089458712576,thetinyintj,4,1270,0,0.161,901,777,17,840.529,24730,927,25,647,105,124
1288625870442311680,LiberalArtist0,9,337,0,0.035,1637,1176,61,841.209,134515,4795,182,837,157,461
1288682395378622464,ali_es1992,11,1966,0,0.44,2226,2130,58,841.049,19281,2281,6,2124,0,96
1288763101278539777,SetarehKazemi44,7,541,0,0,540,339,35,840.78,2311,835,0,339,0,201
1288766382226759681,m0_0m123,1,1270,0,0.064,287,162,47,840.822,138033,23694,2,109,51,125
1288841158916022274,_ELil_meow,2,2591,0,0.209,1994,1839,35,840.599,22867,1735,12,1697,130,155
1288907871393058823,KkKCuaTRtY47icD,9,337,0,0,41,1,27,840.427,18261,11902,1,0,0,40
1288966651208237056,Bahar00452227,5,810,0,0.181,1954,1866,63,840.272,43878,2919,20,1791,55,88
1289087261464821760,SaadatHadipor,1,162,0,0,218,190,44,839.931,223,422,2,188,0,28
1289106395955068928,ChakavakMan,1,162,0,0.608,17750,17487,45,839.314,362000,1080,105,17335,47,263
1289115278186557440,_Mattiasays,1,1270,0,0.418,1590,1484,16,839.828,38783,675,6,1058,420,106
1289176633660919810,FritzYmir_,3344,1381,0,0,56,46,17,838.955,344,4350,2,43,1,10
1289218757727002624,dino_one111,1,1270,0,0,143,128,40,839.557,654,3940,2,113,13,15
1289233445298864134,OhnananaOhnana,1,162,0,0.139,2700,2621,54,839.462,57482,1670,71,1875,675,79
1289281952437215234,nimcheshaer,1,162,0,0,108,59,50,839.402,618,107,3,52,4,49
1289294350783053824,alma_ot7,2,2591,1,0.53,16194,15891,59,839.315,447709,511,2,15760,129,303
1289452893972639744,Drabandokht,813,337,0,0,32,7,29,838.923,3849,4719,4,3,0,25
